wikipedia_movie_id,freebase_movie_id,movie_name,release_year,movie_release_date,box_office_revenue,adjusted_box_office
19833925,/m/04q1k62,Women of Valor,1986,1986-11-23,0.0,0.0
27332486,/m/0by1b1x,Le Prussien,1971,1971-11-29,0.0,0.0
25452154,/m/09k6nm9,Beer,1985,1985-08-30,0.0,0.0
5159732,/m/0d5kqt,Bas Itna Sa Khwaab Hai,2001,2001-07-06,0.0,0.0
10304105,/m/02q7yfq,Machete,2010,2010-09-01,44083657.0,61416157.025005385
198313,/m/01hw5kk,Willow,1988,1988-05-20,57269863.0,143085228.3516754
9924713,/m/02px5jl,Perfect Harmony,1991,1991-03-31,0.0,0.0
29846796,/m/0fq2gls,Haunters,2010,2010-11-10,13346235.0,18593613.149032142
19934042,/m/04y67dy,Jack the Ripper,1976,1976-09-23,0.0,0.0
2554065,/m/07mn2j,Terror Train,1980,1980-10-03,8000000.0,30508686.67758409
4790321,/m/0cng1p,"Enemies, a Love Story",1989,1989-12-13,7754571.0,18540017.6380313
30018697,/m/0fqpxvq,July 4,2007,2007-07-05,0.0,0.0
3567688,/m/09m1cq,Pete 'n' Tillie,1972,1972-12-17,14999969.0,105073368.39758682
1189552,/m/04fv5b,Book of Shadows: Blair Witch 2,2000,2000-10-27,47737094.0,81219891.84549105
3497365,/m/09gqrp,Stay Hungry,1976,1976-04-23,24854765.0,133551688.8302196
8637935,/m/027c0hk,Tutto l'amore che c'è,2000,2000-03-24,0.0,0.0
1765996,/m/05v622,Josh,2000,2000-06-09,15000000.0,25521000.035786964
29783704,/m/0bdpdbn,The Chameleon,2010,2010-06-23,0.0,0.0
1417388,/m/04_vft,The Brothers,2001,2001-03-23,27958191.0,46362637.65507075
8637472,/m/027b_yp,Zoop in India,2006,2006-06-29,0.0,0.0
33489565,/m/0h95n94,Lies Before Kisses,1991,1991-03-03,0.0,0.0
4549625,/m/0c8d07,The Silence,1963,1963-09-23,0.0,0.0
7258552,/m/0kv2b3,Venus Beauty Institute,1999,1999-02-03,0.0,0.0
34638152,/m/0j26n76,Sivandha Mann,1969,1969-11-09,0.0,0.0
31804949,/m/0gtsxr4,ParaNorman,2012,2012-08-03,92702780.0,124380152.92259173
15767303,/m/03nsr56,Pachamarathanalil,2008,2008-05-09,0.0,0.0
23023369,/m/064k47p,Echo,2007,2007-12-07,0.0,0.0
19985118,/m/04ycmpf,Billa,2009,2009-04-03,0.0,0.0
11490601,/m/02rfnrw,Cartouche,1962,1962-03-07,0.0,0.0
24520513,/m/080crll,Trancers 4: Jack of Swords,1994,1994-02-02,0.0,0.0
35478444,/m/0j9qgdz,Kamaal Dhamaal Malamaal,2012,2012-09-28,0.0,0.0
36388452,/m/0k7wdxd,Forced Entry,1973,1973-03-16,0.0,0.0
11517618,/m/02rgkrb,Shriman Shrimati,1982,1982-03-05,0.0,0.0
11853812,/m/02rvq1w,The Lathe of Heaven,1980,1980-01-09,0.0,0.0
15801425,/m/03nvrlz,Irish American Ninja,2005,2005-08-16,0.0,0.0
2100486,/m/06m4nk,Two Hands,1999,1999-07-29,0.0,0.0
28296022,/m/0cp03j5,Krishnan Love Story,2010,2010-06-18,0.0,0.0
1145761,/m/04b7bs,Where Eagles Dare,1968,1968-12-04,21000000.0,178412149.96419293
28288471,/m/0cp1tjm,Sticky Fingers,1988,1988-05-06,0.0,0.0
1543289,/m/0591fq,Foxy Brown,1974,1974-04-05,0.0,0.0
36318657,/m/0fppdln,"My Son, the Hero",1962,1962-05-04,0.0,0.0
28385931,/m/0crdwcy,A Chinese Torture Chamber Story,1994,1994-05-19,0.0,0.0
31981616,/m/0gvt5xp,Hoodwink,1981,1981-11-05,0.0,0.0
7660818,/m/0kvdf7,Underworld Beauty,1958,1958-03-25,0.0,0.0
3407587,/m/099xt6,Highlander: Endgame,2000,2000-09-01,15843608.0,26956314.68899964
28694150,/m/0b69fq9,Heat Wave,1990,1990-08-13,0.0,0.0
18640305,/m/0408m53,The House Bunny,2008,2008-08-22,70442940.0,100805638.17954652
456601,/m/02bqxb,The Fly,1986,1986-08-15,60629159.0,164627138.3199575
18647486,/m/04grgps,The Government Inspector,2005,2005-03-17,0.0,0.0
4705518,/m/0cj8zc,The Phantom Tollbooth,1970,1970-11-07,0.0,0.0
1934035,/m/0676dr,Grumpier Old Men,1995,1995-12-22,71518503.0,136866315.8527201
24207576,/m/07kfryt,Phoonk 2,2010,2010-04-16,0.0,0.0
7176240,/m/0kt_rf,Daddy Day Camp,2007,2007-08-08,18197398.0,26639880.815947477
22644914,/m/05zy1j6,The Mozart Bird,1993,1993-09-09,0.0,0.0
1862086,/m/061xmy,Paheli,2005,2005-06-24,11000000.0,16885548.323579185
5444993,/m/0dm5_b,Black Christmas,2006,2006-12-15,21510851.0,32214857.121224992
28099386,/m/0cmdr8v,The Client List,2010,2010-07-19,0.0,0.0
22891122,/m/06zrn6l,A Beautiful Life,2009,2009-10-02,0.0,0.0
25734402,/m/09v44dm,Mars Needs Moms,2011,2011-03-09,38992758.0,53415589.394134656
2843663,/m/0869zv,Night Eyes,1990,1990-05-31,0.0,0.0
14857092,/m/03g_c4l,The Man Who Wasn't There,1983,1983-08-12,0.0,0.0
27535031,/m/0c011qf,Sleeping Beauty,1987,1987-06-12,0.0,0.0
35243445,/m/0j7mzbj,St George's Day,2012,2012-09-07,0.0,0.0
1332050,/m/04tdl6,First Daughter,1999,1999-08-15,0.0,0.0
14825582,/m/03gz75p,Strangers When We Meet,1960,1960-06-29,0.0,0.0
15057370,/m/0gkt03k,Miss Gold Digger,2007,2007-12-18,0.0,0.0
1134373,/m/0496t9,Primer,2004,2004-10-08,424760.0,666372.3842776194
24539738,/m/0808cb9,Somebody Killed Her Husband,1978,1978-09-29,0.0,0.0
226515,/m/01h0t5,Jason and the Argonauts,1963,1963-06-19,0.0,0.0
871056,/m/03k9bl,White Chicks,2004,2004-06-23,113086475.0,177412430.49086875
1581992,/m/05d4wt,Deewana,1992,1992-06-25,12000000.0,25118289.9110936
25407780,/m/09k7m41,The Forsaken Land,2005,2005-05-14,0.0,0.0
29942,/m/07cdz,The Graduate,1967,1967-12-21,104901839.0,932223224.3915359
6738531,/m/0glk60,Ajnabee,2001,2001-09-21,0.0,0.0
24401796,/m/07s6zhs,Newlywed Hell,1975,1975-12-06,0.0,0.0
23599975,/m/06zl2q4,A Day in the Life,2009,2009-07-07,0.0,0.0
19149206,/m/04lg22w,Exit Speed,2008,2008-08-26,0.0,0.0
16258940,/m/027sb8v,Aaja Nachle,2007,2007-11-30,3800000.0,5562968.238678981
16182808,/m/03wc5fn,Firestarter,1984,1984-05-11,17080167.0,50307141.9975964
10621588,/m/02qkgl7,Aakraman,1975,1975-05-14,0.0,0.0
32295490,/m/0gy1qwx,Limbo,2004,2004-10-30,0.0,0.0
2903228,/m/08bg72,The Mothman Prophecies,2002,2002-01-25,54639865.0,88484811.35150129
2275251,/m/0702t7,Starship Troopers 2: Hero of the Federation,2004,2004-04-24,0.0,0.0
20633036,/m/0521jpc,Sherlock Pink,1976,1976-06-29,0.0,0.0
692785,/m/033874,The Vanishing,1993,1993-02-05,14543394.0,29469602.03156335
11226458,/m/02r4915,Make It Happen,2008,2008-08-08,9812310.0,14041665.09185372
8386833,/m/0271pgn,The Devil at 4 O'Clock,1961,1961-10-18,0.0,0.0
22073629,/m/05nzwc3,Firaaq,2009,2009-03-20,0.0,0.0
24165074,/m/07kd0hy,La Salla,1996,1996-09-07,0.0,0.0
25625501,/m/09v6vxm,Anything to Survive,1990,1990-02-05,0.0,0.0
28581081,/m/0cz8gq_,Dropout,1970,1970-12-18,0.0,0.0
2606952,/m/07rb37,Small Town Folk,2007,2007-01-01,0.0,0.0
21044418,/m/05b4cyw,Jack Brooks: Monster Slayer,2007,2007-10-09,0.0,0.0
2259649,/m/06zyy3,Maniac Cop,1988,1988-05-13,671382.0,1677406.6105449654
4667610,/m/0cg9t2,Naked City: Justice with a Bullet,1998,1998-10-04,0.0,0.0
8558285,/m/0277v54,Path of Destruction,2005,2005-09-24,0.0,0.0
7782424,/m/0kvh2s,Angel Rodriguez,2005,2005-09-15,0.0,0.0
5029953,/m/0c_lrz,Confessions of a Sociopathic Social Climber,2005,2005-03-12,0.0,0.0
2144178,/m/06p_zf,U.S. Marshals,1998,1998-03-06,102367405.0,182093239.37440124
2555248,/m/07mqwn,Dirty Deeds,2005,2005-08-26,146490.0,224869.45217464684
33166426,/m/0h69530,The Barrens,2012,2012-09-28,0.0,0.0
3190252,/m/08y445,Public Enemy,2002,2002-01-25,15897574.0,25744826.352271028
26372685,/m/0bbzcpn,Dust,2009,2009-10-13,0.0,0.0
23941382,/m/076tw54,Immortals,2011,2011-11-10,226904017.0,310832380.82188874
16671731,/m/03ylkjx,Hanky Panky,1982,1982-06-04,0.0,0.0
13538989,/m/03c8slh,A Blade in the Dark,1983,1983-08-06,0.0,0.0
22526132,/m/05zj73v,T.R. Baskin,1971,1971-10-20,0.0,0.0
27612075,/m/0c3y53x,Deadly Illusion,1987,1987-10-16,626724.0,1634727.924986102
12785214,/m/02x4v2q,For Pete's Sake,1974,1974-06-26,0.0,0.0
24678360,/m/080nr4d,Nasty Old People,2009,2009-10-10,5300.0,7457.654625950245
1470810,/m/0542_7,Man of the House,2005,2005-02-25,21577624.0,33122728.432729278
4751032,/m/0cldg1,The Grass Arena,1992,1992-01-19,0.0,0.0
12373270,/m/02w1plq,Reversal of Fortune,2003,2003-06-05,0.0,0.0
350847,/m/01z7v5,Reality Bites,1994,1994-02-18,33351557.0,65740272.507916704
19784619,/m/0464n24,The Kiss,1988,1988-10-14,1869148.0,4669951.251726888
23734032,/m/06zrwzh,Choices,1986,1986-02-17,0.0,0.0
32509726,/m/0b9v12p,Hitler,1962,1962-03-21,0.0,0.0
20760035,/m/05512qr,Mongoland,2001,2001-01-26,0.0,0.0
15527196,/m/03md85p,Décryptage,2003,2003-01-22,0.0,0.0
3135608,/m/08tqnz,Tales of Terror,1962,1962-07-04,1500000.0,14728938.657820957
20485109,/m/04zwm4q,Aanivaer,2006,2006-09-23,0.0,0.0
545795,/m/02nnnl,The Big Chill,1983,1983-09-30,56342711.0,174246703.84937477
35999328,/m/0j5142q,Victim,2011,2011-10-02,0.0,0.0
15293938,/m/03hpbh7,Bloody Beach,2000,2000-08-12,0.0,0.0
16036762,/m/03qlkyj,Vambu Sandai,2008,2008-02-29,0.0,0.0
25771135,/m/09v9mn7,The Chain Reaction,1980,1980-09-25,0.0,0.0
29680415,/m/05h9x90,Borrowed Hearts,1997,1997-11-30,0.0,0.0
36057868,/m/0j_36fm,Enakkoru Magan Pirappan,1996,1996-08-15,0.0,0.0
17333796,/m/043jvpf,Second Time Around,2002,2002-01-11,0.0,0.0
21251678,/m/05c0xbl,The Best Movie 2,2009,2009-01-22,0.0,0.0
31614242,/m/0gmf1vf,Bolo Na Tumi Amar,2010,2010-01-15,930000.0,1295650.8130270366
4364536,/m/0bzbgq,A Million to Juan,1994,1994-05-15,1221832.0,2408390.3680686597
690042,/m/03305j,The Long Kiss Goodnight,1996,1996-10-11,89456761.0,166694352.9356792
22561292,/m/05znjtw,Black Bridge,2006,2006-07-14,0.0,0.0
24440630,/m/080k8n4,Venezzia,2009,2009-09-25,0.0,0.0
619728,/m/02xbyr,Tangled,2010,2010-11-24,590721936.0,822977802.8508656
19231927,/m/03cwngs,The Clique,2008,2008-11-11,0.0,0.0
32558509,/m/0gks_l6,Blind,2011,2011-08-10,15713724.0,21525992.827610683
36160963,/m/0k0x4nb,Sofia's Last Ambulance,2012,2012-05-23,0.0,0.0
24083742,/m/07kh48b,The Bird of Happiness,1993,1993-05-05,0.0,0.0
19526757,/m/04n0jll,The Siege of Firebase Gloria,1989,1989-01-27,0.0,0.0
7025464,/m/0h0x7g,Like It Is,1998,1998-04-17,0.0,0.0
18811245,/m/04gqxyc,A Complete History of My Sexual Failures,2008,2008-01-19,0.0,0.0
4094415,/m/0bhpcg,The Lonely Guy,1984,1984-01-27,0.0,0.0
10845420,/m/02qrsmm,Saved by the Bell: Hawaiian Style,1992,1992-11-27,0.0,0.0
728946,/m/03681w,When a Man Loves a Woman,1994,1994-04-29,50021959.0,98599810.97853501
1286174,/m/04q5k2,Ballistic: Ecks vs. Sever,2002,2002-09-20,19924033.0,32265348.777235925
31357325,/m/0gkzqd0,The Big Shot-Caller,2008,2008-02-28,0.0,0.0
2510385,/m/07jxpf,Jarhead,2005,2005-11-04,96889998.0,148730976.66368097
29446084,/m/0ds3l93,The Bullet Train,1975,1975-07-05,0.0,0.0
1018216,/m/03zq94,White Fang,1991,1991-01-18,34793160.0,75523386.07964824
26136065,/m/0b6fdjb,Aşk Tutulması,2008,2008-10-24,0.0,0.0
24992993,/m/0crx4c9,Collision,2009,2009-10-27,0.0,0.0
3540132,/m/09kbk3,"Yes, But...",2001,2001-04-18,0.0,0.0
15916538,/m/03qg9h8,Mumbai Se Aaya Mera Dost,2003,2003-08-22,0.0,0.0
22187067,/m/05q3x4x,The Fabulous Baron Munchausen,1962,1962-09-21,0.0,0.0
18902335,/m/04jks20,King Lear,1971,1971-02-04,0.0,0.0
22644989,/m/05zvbm6,Another Mother,1996,1996-10-03,0.0,0.0
20798851,/m/058v_57,Very Annie Mary,2001,2001-05-25,46352.0,76864.80790505507
2148679,/m/06qcbv,Liang Po Po: The Movie,1999,1999-02-11,0.0,0.0
18804314,/m/04gm1_n,Shabana,1976,1976-11-12,0.0,0.0
20574919,/m/051_4jp,The Fox Family,2006,2006-09-28,806638.0,1208028.818504237
23242616,/m/06609pd,Second to Die,2002,2002-04-23,0.0,0.0
23653214,/m/06zpfn9,The General in Red Robes,1973,1973-10-13,0.0,0.0
12864134,/m/02x8gwk,Angel,2007,2007-08-16,0.0,0.0
19077665,/m/04jlyb4,El Greco,1966,1966-08-15,0.0,0.0
15780467,/m/03ntc40,The 7th Dawn,1964,1964-09-02,0.0,0.0
5369583,/m/0dhtcb,Bellyful,2000,2000-06-28,0.0,0.0
13149824,/m/02z8q3j,Bloodstone,1988,1988-10-07,0.0,0.0
20011682,/m/04yclhx,Buried Country,2000,2000-06-12,0.0,0.0
6996808,/m/0g_hp1,Mickey's 60th Birthday,1988,1988-11-13,0.0,0.0
24014809,/m/07k9hr4,Ishqiya,2010,2010-01-29,0.0,0.0
23265233,/m/0660xph,Independence Day,1983,1983-01-21,0.0,0.0
16312328,/m/03wgq6r,Hustle,1975,1975-12-25,10390000.0,59457258.19566068
2973132,/m/08g_jw,The Namesake,2006,2006-09-02,20138836.0,30160114.275710534
2260358,/m/06z_gy,River's Edge,1986,1986-08-27,0.0,0.0
23058629,/m/064q93n,Mum & Dad,2008,2008-08-22,0.0,0.0
18234993,/m/04cr1mc,The Astroduck,1966,1966-01-01,0.0,0.0
10579837,/m/02qjcff,Banned from the Bible II,2007,2007-04-08,0.0,0.0
22154516,/m/05q4y12,Away We Go,2009,2009-06-05,14899417.0,20965038.889436174
8113966,/m/026s0mx,The Wedding,1998,1998-02-22,0.0,0.0
30230761,/m/0g54gvx,Meri Pyaari Bahania Banegi Dulhania,2001,2001-08-31,0.0,0.0
21903823,/m/05p1469,Vennila Kabadi Kuzhu,2009,2009-01-29,1000000.0,1407104.6464057066
2051731,/m/06hq31,Primary Motive,1992,1992-08-02,0.0,0.0
3051597,/m/08n7j5,Children of the Corn IV: The Gathering,1996,1996-10-08,0.0,0.0
11499843,/m/0c05__f,Judgment,1990,1990-10-13,0.0,0.0
9098193,/m/027xlqs,Pride,2007,2007-03-23,7094650.0,10386134.898564167
27482742,/m/0c01dqw,Raamanam,2009,2009-10-29,0.0,0.0
3740276,/m/09yds2,Mohra,1994,1994-07-01,0.0,0.0
5624816,/m/0dwyxv,Game 6,2006,2006-03-10,0.0,0.0
357473,/m/01_1hw,Die Hard: With a Vengeance,1995,1995-05-19,366101666.0,700615702.9456146
5701463,/m/0d_xtv,Latitude Zero,1969,1969-07-26,0.0,0.0
2350521,/m/075tbj,Death Warrant,1990,1990-09-14,16853487.0,38375393.13354434
12595470,/m/02wx4w0,On the Beat,1962,1962-12-11,0.0,0.0
26535307,/m/0bhblyj,Amphetamine,2010,2010-02-15,0.0,0.0
8641003,/m/027c4mq,Stage Struck,1958,1958-04-22,0.0,0.0
8834970,/m/027lcnq,The Pick-up Artist,1987,1987-09-18,13290368.0,34666193.89546545
30253701,/m/0g59bx9,Shapath,1997,1997-12-12,0.0,0.0
32395829,/m/0gys5gb,Horny House of Horror,2010,2010-12-03,0.0,0.0
13812597,/m/03ck042,Hannah Montana & Miley Cyrus: Best of Both Worlds Concert,2008,2008-02-01,70642966.0,101091880.4712865
1844888,/m/060gtg,Don't Make Waves,1967,1967-06-20,0.0,0.0
10405882,/m/02qbxt5,Ankhiyon Ke Jharokhon Se,1978,1978-04-07,0.0,0.0
23233139,/m/065z5fm,A Blood Pledge,2009,2009-06-18,3392086.0,4773019.9716077475
9065497,/m/027wcml,Bolinao 52,2008,2008-04-30,0.0,0.0
1159454,/m/04c7s9,Conspiracy,2001,2001-05-19,0.0,0.0
6643355,/m/0gfw6y,LOL,2006,2006-03-13,0.0,0.0
9540162,/m/02pj9z2,Briana Loves Jenna,2001,2001-11-27,0.0,0.0
26408513,/m/0bbyx8h,Sadanandante Samayam,2003,2003-05-02,0.0,0.0
30494332,/m/0g9y77f,Heaven's Story,2010,2010-10-02,0.0,0.0
924771,/m/03qfhp,The Naked Gun 2½: The Smell of Fear,1991,1991-06-28,86930411.0,188694530.53460798
15291071,/m/03hp7ck,Aching Heart,2007,2007-10-19,0.0,0.0
33057195,/m/0h54wk0,Turn,2001,2001-10-13,0.0,0.0
1780510,/m/05wct5,"Live a Little, Love a Little",1968,1968-10-23,0.0,0.0
25231528,/m/09gb_05,Princess of Mars,2009,2009-12-29,0.0,0.0
25932995,/m/0b6n4vp,Arachnid,2001,2001-06-29,1123000.0,1862253.6088491725
3027145,/m/08lj4n,Little Boy Lost,1978,1978-11-16,0.0,0.0
7893193,/m/026hy89,Coast to Coast,1980,1980-10-03,0.0,0.0
35181937,/m/0j7md83,Eyes and Ears of God: Video Surveillance of Sudan,2012,2012-03-21,0.0,0.0
9121908,/m/027yfhc,Mr. Woodcock,2007,2007-09-14,33035245.0,48361583.86631016
2540713,/m/07lwwr,Phileine Says Sorry,2003,2003-10-09,0.0,0.0
3644967,/m/09rxxt,The Scarlet Letter,2004,2004-10-28,0.0,0.0
1159860,/m/04c8th,"What's Up, Doc?",1972,1972-03-09,66000000.0,462323776.41852
8332992,/m/026_rns,Billa,2007,2007-12-14,0.0,0.0
34211965,/m/0fpnx91,This Year's Blonde,1980,1980-05-18,0.0,0.0
29393556,/m/0dsf2q4,Jung,1996,1996-04-19,0.0,0.0
4290149,/m/0bvcl3,The Letter,2004,2004-06-24,0.0,0.0
26508343,/m/0h15w5l,Seeking Justice,2011,2011-09-02,12355798.0,16926020.790959954
27562889,/m/0c3_q_q,Indraprastham,1996,1996-08-25,0.0,0.0
6369452,/m/0g2v3p,That Old Feeling,1997,1997-04-04,16574176.0,30160581.30955736
22802171,/m/063_6p2,My Name Is Alan and I Paint Pictures,2007,2007-09-19,0.0,0.0
17261204,/m/043phyd,The Ring Finger,2005,2005-06-08,0.0,0.0
19875689,/m/0dp7wt,The Island of Dr. Moreau,1996,1996-08-23,49627779.0,92476749.8349274
74930,/m/0jyx6,Manhattan,1979,1979-04-25,39946780.0,171230693.1691728
25245866,/m/09gdm7q,The Whistleblower,2010,2010-09-13,0.0,0.0
2046735,/m/06hcsf,Fatal Instinct,1993,1993-10-29,7852653.0,15912005.052050576
18008366,/m/047npdx,Silence of the Heart,1984,1984-10-30,0.0,0.0
23613672,/m/06zmm2d,2012 Doomsday,2008,2008-02-12,0.0,0.0
22619573,/m/05zncpd,The Slugger's Wife,1985,1985-03-29,1878561.0,5304916.178254374
31098672,/m/0gf8q46,Bullhead,2011,2011-02-02,0.0,0.0
2155435,/m/06qxk0,Flying Virus,2001,2001-12-31,0.0,0.0
24361001,/m/07sb6zf,Oryu's Passion: Bondage Skin,1975,1975-06-18,0.0,0.0
29609305,/m/0fpjk43,De kalte ham Skarven,1965,1965-02-04,0.0,0.0
32128597,/m/0gx1rkm,All About Love,2001,2001-04-11,0.0,0.0
17653561,/m/047d24h,Cycle,2008,2008-02-16,0.0,0.0
13397826,/m/02w7klh,American Zeitgeist,2006,2006-06-16,0.0,0.0
1343139,/m/04v89z,The Longest Day,1962,1962-09-25,50000000.0,490964621.9273652
12593100,/m/0b_n772,The Garden of Delights,1970,1970-11-05,0.0,0.0
17240897,/m/043pvww,Alamo Bay,1985,1985-04-03,380970.0,1075830.8707726654
5049989,/m/0d0h_m,CHiPs '99,1998,1998-10-27,0.0,0.0
731501,/m/036j4g,Deep Cover,1992,1992-04-15,16639799.0,34830274.612027116
9658561,/m/02pncyy,Mosaic,2007,2007-01-09,0.0,0.0
6773386,/m/0gn7k5,The Errand Boy,1961,1961-11-28,0.0,0.0
1367183,/m/04x3v0,Blueprint,2003,2003-12-08,0.0,0.0
33052847,/m/0h5283t,My Wife's Lover,1992,1992-01-09,0.0,0.0
24160838,/m/07khwht,Heart of a Champion: The Ray Mancini Story,1985,1985-05-01,0.0,0.0
26339250,/m/0bbzvym,The Priest and the Girl,1966,1966-03-28,0.0,0.0
3307040,/m/094ntz,Tremors 4: The Legend Begins,2004,2004-01-02,0.0,0.0
23721976,/m/06zkdgc,The Defection of Simas Kudirka,1978,1978-01-23,0.0,0.0
3785094,/m/09_x3x,Black and White,2002,2002-10-31,0.0,0.0
25825688,/m/09v1z5d,Star Quest: The Odyssey,2009,2009-11-03,0.0,0.0
15878978,/m/03qd2d4,Tum Se Achcha Kaun Hai,2002,2002-04-26,0.0,0.0
34059469,/m/0h4_2_q,Smiley,2012,2012-10-12,0.0,0.0
20648252,/m/051_6rh,"Jasper, Texas",2003,2003-06-08,0.0,0.0
4147193,/m/0blms6,Extremities,1986,1986-08-22,13418091.0,36434315.75633066
34256064,/m/0hzrm74,Sugar Colt,1967,1967-11-29,0.0,0.0
12394296,/m/02w2_wg,No Looking Back,1998,1998-03-27,222099.0,395074.2560272495
75984,/m/0k2m6,Ran,1985,1985-06-01,11859533.0,33490436.81745849
14811925,/m/03gyqz1,"Cornbread, Earl and Me",1975,1975-05-21,0.0,0.0
6029546,/m/0fldjy,The Spirit,2008,2008-12-25,39031337.0,55854835.63414512
28360282,/m/0crgp3g,Clan of Amazons,1978,1978-02-19,0.0,0.0
2883438,/m/088_0b,Grind,2003,2003-08-15,5141166.0,8210749.13881721
8548290,/m/0277h85,Qayamat: City Under Threat,2003,2003-07-11,0.0,0.0
26109551,/m/0b688s_,How I Ended This Summer,2010,2010-02-17,622644.0,867450.757877856
545933,/m/02np6r,The One,2001,2001-11-02,72689126.0,120539258.4306253
2991530,/m/08j62y,Last Man Standing,1996,1996-09-20,47267001.0,88077659.62938343
6103239,/m/0fq89p,Gone Are the Dayes,1984,1984-05-06,0.0,0.0
18548619,/m/04g1dkr,Bad,2007,2007-09-08,0.0,0.0
3663383,/m/09t27l,Gamera vs. Zigra,1971,1971-07-17,0.0,0.0
4221457,/m/0bqrg5,The Ice Pirates,1984,1984-03-16,14255801.0,41988383.67309153
319017,/m/01v84j,Addicted to Love,1997,1997-05-23,34673095.0,63095788.35180143
9659901,/m/02pnf43,Body Parts,1991,1991-08-02,0.0,0.0
22644896,/m/05zzb3t,Belle van Zuylen - Madame de Charrière,1993,1993-09-16,0.0,0.0
32044366,/m/0gx2h6t,The Undefeated,2011,2011-07-15,116381.0,159428.57156395
915499,/m/03pkmt,Land of the Dead,2005,2005-06-18,46770602.0,71795205.47217177
1195558,/m/04gcxn,Hype!,1996,1996-11-08,0.0,0.0
27948114,/m/0ch5rsn,Made in France,2001,2001-01-24,0.0,0.0
34015970,/m/0hr9h79,Walter Vetrivel,1993,1993-01-14,0.0,0.0
1315063,/m/04s83x,Dragon Ball Z: The Return of Cooler,1992,1992-03-07,19581369.0,40987541.94984175
32453387,/m/0gys3wz,The Harpist,1999,1999-04-20,0.0,0.0
32382851,/m/0gyvl_d,Zoom Up: Rape Site,1979,1979-09-08,0.0,0.0
74830,/m/0jyb4,Jaws,1975,1975-06-20,470653000.0,2693333680.612347
27763376,/m/0cc8g__,The Groundstar Conspiracy,1972,1972-06-12,0.0,0.0
19880579,/m/04q8byv,West of the Pesos,1960,1960-01-23,0.0,0.0
9029368,/m/027v2lz,Coral Reef Adventure,2003,2003-02-14,0.0,0.0
19575774,/m/04n6w5t,The Girl and the Press Photographer,1963,1963-02-15,0.0,0.0
249876,/m/01l2b3,Bend It Like Beckham,2002,2002-04-11,76583333.0,124020470.64307722
3252445,/m/091ckd,Zero Effect,1998,1998-01-30,2087471.0,3713236.224852244
6460984,/m/0g6821,Gold of the Seven Saints,1961,1961-02-18,0.0,0.0
5314234,/m/0df1tr,Harrison Bergeron,1995,1995-08-13,0.0,0.0
34656220,/m/0j28s1d,Before the Rain,2010,2010-05-28,0.0,0.0
306812,/m/01smnw,The Great Mouse Detective,1986,1986-07-02,38625550.0,104880454.67585053
13023454,/m/02z3rsz,Jin: Making of a Rap Star,2003,2003-01-01,0.0,0.0
1438158,/m/051k2t,Megaforce,1982,1982-06-25,5675599.0,18254581.233154368
13408866,/m/047vp1n,Youth in Revolt,2009,2009-09-11,19623544.0,27612379.941346824
1173339,/m/04ddm4,Jaws 3-D,1983,1983-07-22,87987055.0,272110696.1850602
20181767,/m/0740p5,The Castle,1997,1997-04-10,861789.0,1568226.2096276842
12834270,/m/02x6w0g,The Pleasure of His Company,1961,1961-06-01,0.0,0.0
15187505,/m/03hl978,Chronicle of a Death Foretold,1987,1987-05-08,0.0,0.0
35723091,/m/09kgs7z,All Hands on Deck,1961,1961-03-30,1500000.0,14920414.860372627
35468086,/m/0j5zsjl,Battlefield America,2012,2012-06-01,0.0,0.0
15268349,/m/03hnnsb,Chasing Christmas,2005,2005-12-04,0.0,0.0
26477451,/m/0bbvw51,You Don't Know Jack,2010,2010-04-14,0.0,0.0
1577389,/m/05cvgl,The Remains of the Day,1993,1993-11-05,63954968.0,129593371.04539482
15864743,/m/03nxgqz,A Letter from Death Row,1998,1998-11-17,0.0,0.0
9483286,/m/028bpk6,123,2002,2002-06-01,0.0,0.0
16957963,/m/0413cff,Motherland,2010,2010-02-23,0.0,0.0
32140858,/m/0gwz4q2,G.I. Joe: Ninja Battles,2004,2004-09-15,0.0,0.0
10031002,/m/02p_cl5,Max Knight: Ultra Spy,2000,2000-02-25,0.0,0.0
1859733,/m/061r5t,Phool Aur Kaante,1991,1991-11-22,0.0,0.0
15395979,/m/03m6_99,"Bianco, rosso e Verdone",1981,1981-02-20,0.0,0.0
15488775,/m/03mbzjs,Jannat,2008,2008-05-16,0.0,0.0
3463730,/m/09dw08,Jack the Bear,1993,1993-04-02,5145823.0,10427095.348916862
12918906,/m/02y_lrp,The Love Guru,2008,2008-06-20,40863344.0,58476484.23064601
1873637,/m/062t9g,Carve Her Name with Pride,1958,1958-02-18,0.0,0.0
25566018,/m/09rxxv6,The Face on the Milk Carton,1995,1995-05-24,0.0,0.0
12531137,/m/02wbs5v,The Dollmaker,1984,1984-05-13,0.0,0.0
7362462,/m/0kv5y7,The Power of Kangwon Province,1998,1998-04-04,0.0,0.0
22383604,/m/05t0jwx,Mira,1971,1971-03-04,0.0,0.0
26181218,/m/0b73q9c,Man of the East,1972,1972-09-28,0.0,0.0
24166761,/m/07kc0zm,Johnnie Waterman,1994,1994-02-17,0.0,0.0
1308799,/m/04rrvs,Repossessed,1990,1990-09-14,1382462.0,3147866.2393240035
5123642,/m/0d3rr9,Never Cry Wolf,1983,1983-10-07,27668764.0,85569026.42803684
